kernel_id,bx,by,bz,nstencil_args,total_bytes,dim,elem_size,size_x,size_y,size_z,d_m_x,d_m_y,d_m_z,d_p_x,d_p_y,d_p_z,num_read,num_write,num_rw,grid_x,grid_y,grid_z,max_threads,n_args_x_offset,n_args_y_offset,n_args_z_offset,n_args_face,n_args_stride,n_args_none,max_radius_x,max_radius_y,max_radius_z,total_offset_points,total_points,ratio_xy,ratio_xz,bytes_per_point,is_2d,dominant_stencil_axis,collapse_x,collapse_y,collapse_z,is_face_access,is_high_complexity,face_low_args,face_high_args,stencil_sig,execution_time,default_time,best_time,label
113,4,16,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,7.82013e-05,0
126,1,4,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
126,1,8,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
100,8,8,1,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",8.70228e-05,8.70228e-05,3.48091e-05,0
135,2,64,1,4,42592000,1,8,110,110,110,-2,-2,-2,2,2,2,3,0,1,100,100,100,1024,0,1,0,0,0,0,0,1,0,1,1331000,1.0,1.0,32.0,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,-1,0",8.70228e-05,8.70228e-05,4.1008e-05,0
131,2,32,1,4,42592000,1,8,110,110,110,-2,-2,-2,2,2,2,3,0,1,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,32.0,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:-1,0,0",8.70228e-05,8.70228e-05,4.1008e-05,0
124,2,16,1,5,52376696,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,1,0,0,0,0,1,1,2,1331000,1.0,1.0,39.35138692712246,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,0,1",8.70228e-05,8.70228e-05,3.88622e-05,0
139,2,16,2,4,42592000,1,8,110,110,110,-2,-2,-2,2,2,2,3,0,1,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,32.0,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,-1",8.70228e-05,8.70228e-05,4.00543e-05,0
111,1,32,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
111,1,16,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
131,2,64,1,4,42592000,1,8,110,110,110,-2,-2,-2,2,2,2,3,0,1,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,32.0,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:-1,0,0",8.70228e-05,8.70228e-05,4.1008e-05,0
126,1,32,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
126,1,4,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
121,8,64,2,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.70228e-05,8.70228e-05,7.79629e-05,0
135,2,32,1,4,42592000,1,8,110,110,110,-2,-2,-2,2,2,2,3,0,1,100,100,100,1024,0,1,0,0,0,0,0,1,0,1,1331000,1.0,1.0,32.0,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,-1,0",8.70228e-05,8.70228e-05,4.1008e-05,0
111,1,32,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
111,1,32,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
111,1,2,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
113,4,4,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,7.82013e-05,0
126,1,64,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
121,4,4,2,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.70228e-05,8.70228e-05,7.79629e-05,0
126,1,2,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
117,4,4,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.70228e-05,8.70228e-05,7.79629e-05,0
121,4,8,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.70228e-05,8.70228e-05,7.79629e-05,0
117,8,32,4,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.70228e-05,8.70228e-05,7.79629e-05,0
126,1,2,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
127,1,8,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.70228e-05,8.70228e-05,2.98023e-05,0
111,1,4,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
117,4,2,32,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.70228e-05,8.70228e-05,7.79629e-05,0
126,1,32,4,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
108,1,64,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",8.70228e-05,8.70228e-05,3.38554e-05,0
126,1,4,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.70228e-05,8.70228e-05,2.88486e-05,0
121,32,2,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
127,1,8,4,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
117,16,64,1,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.79765e-05,8.79765e-05,7.79629e-05,0
113,16,4,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
121,16,8,1,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
133,2,2,32,5,52952232,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,1,0,2,0,0,0,1,0,1,1331000,1.0,1.0,39.78379564237415,0,2,0,1,0,1,0,1,0,"0,0,0;f0,0,0:-1,-1,-1;f0,0,0:-1,-1,-1;0,0,0;0,0,0:0,-1,0",8.79765e-05,8.79765e-05,4.19617e-05,0
129,2,2,32,5,52952232,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,1,0,0,2,0,0,1,0,0,1,1331000,1.0,1.0,39.78379564237415,0,1,1,0,0,1,0,1,0,"0,0,0;f0,0,0:-1,-1,-1;f0,0,0:-1,-1,-1;0,0,0;0,0,0:-1,0,0",8.79765e-05,8.79765e-05,4.1008e-05,0
119,1,16,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
121,4,4,32,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
117,4,32,4,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.79765e-05,8.79765e-05,7.79629e-05,0
127,1,16,16,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
137,2,1,32,5,52952232,1,8,110,110,110,-2,-2,-2,2,2,2,3,2,0,100,100,100,1024,0,0,1,2,0,0,0,0,1,1,1331000,1.0,1.0,39.78379564237415,0,3,0,0,1,1,0,1,0,"0,0,0;f0,0,0:-1,-1,-1;f0,0,0:-1,-1,-1;0,0,0;0,0,0:0,0,-1",8.79765e-05,8.79765e-05,4.1008e-05,0
121,4,8,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
120,2,16,32,8,62738248,1,8,110,110,110,-2,-2,-2,2,2,2,6,2,0,100,100,100,1024,2,0,7,0,2,0,1,0,2,9,1331000,1.0,1.0,47.13617430503381,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0:0,0,-1;s3D_000_00P1_stride3D_z;s3D_000_00P1_00M1_stride3D_z;0,0,0:1,0,0:0,0,-1:0,0,-2;0,0,0:1,0,0:0,0,-1:0,0,-2;0,0,0;0,0,0",8.79765e-05,8.79765e-05,5.29289e-05,0
117,64,1,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.79765e-05,8.79765e-05,7.79629e-05,0
111,1,4,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,2.88486e-05,0
108,1,32,32,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",8.79765e-05,8.79765e-05,3.38554e-05,0
121,8,16,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
113,4,4,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
119,1,32,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
127,1,16,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
121,16,2,1,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
108,1,64,2,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,3,1,0,100,100,100,1024,0,0,0,2,0,0,0,0,0,0,1331000,1.0,1.0,31.56759128474831,0,0,0,0,0,1,0,1,0,"0,0,0;0,0,0;f0,0,0:1,0,1;f0,0,0:1,0,1",8.79765e-05,8.79765e-05,3.38554e-05,0
100,1,16,4,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",8.79765e-05,8.79765e-05,3.48091e-05,0
126,1,64,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,2.88486e-05,0
117,4,4,32,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.79765e-05,8.79765e-05,7.79629e-05,0
113,4,4,2,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
119,1,16,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
121,64,1,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
113,64,1,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
113,8,16,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
111,1,64,8,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,1,0,0,0,0,0,1,0,0,1,1331000,1.0,1.0,31.56759128474831,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,2.88486e-05,0
121,4,1,8,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,0,3,0,0,0,0,0,1,3,1331000,1.0,1.0,87.13518256949662,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,0,1;0,0,0:0,0,1;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,7.79629e-05,0
100,16,2,2,1,10648000,1,8,110,110,110,-2,-2,-2,2,2,2,1,0,0,100,100,100,1024,0,0,0,0,0,1,0,0,0,0,1331000,1.0,1.0,8.0,0,0,0,0,0,0,0,0,0,"0,0,0;none",8.79765e-05,8.79765e-05,3.48091e-05,0
119,1,16,64,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
117,8,64,2,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,0,3,0,0,0,0,0,1,0,3,1331000,1.0,1.0,87.13518256949662,0,2,0,1,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:0,1,0;0,0,0:0,1,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:0,1,0",8.79765e-05,8.79765e-05,7.79629e-05,0
113,32,2,16,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
119,1,8,4,4,42016464,1,8,110,110,110,-2,-2,-2,2,2,2,2,2,0,100,100,100,1024,0,0,1,0,0,0,0,0,1,1,1331000,1.0,1.0,31.56759128474831,0,3,0,0,1,0,0,0,0,"0,0,0;0,0,0;0,0,0;0,0,0:0,0,1",8.79765e-05,8.79765e-05,2.98023e-05,0
113,4,2,32,11,115976928,1,8,110,110,110,-2,-2,-2,2,2,2,5,4,2,100,100,100,1024,3,0,0,0,0,0,1,0,0,3,1331000,1.0,1.0,87.13518256949662,0,1,1,0,0,0,0,0,0,"0,0,0;0,0,0;0,0,0:1,0,0;0,0,0:1,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0;0,0,0:1,0,0",8.79765e-05,8.79765e-05,7.82013e-05,0
